http://purl.org/aras-poc/base#/Part_BOM/621A97A1886F44CDB500D2B1FC3C0CC4,http://purl.org/aras-poc/base#id,http://purl.org/aras-poc/base#/Part_BOM/621A97A1886F44CDB500D2B1FC3C0CC4
http://purl.org/aras-poc/base#/Part_BOM/621A97A1886F44CDB500D2B1FC3C0CC4,http://purl.org/aras-poc/base#keyed_name,621A97A1886F44CDB500D2B1FC3C0CC4
http://purl.org/aras-poc/base#/Part_BOM/621A97A1886F44CDB500D2B1FC3C0CC4,http://purl.org/aras-poc/base#quantity,1
http://purl.org/aras-poc/base#/Part_BOM/621A97A1886F44CDB500D2B1FC3C0CC4,http://purl.org/aras-poc/base#sort_order,1152
http://purl.org/aras-poc/base#/Part_BOM/621A97A1886F44CDB500D2B1FC3C0CC4,http://purl.org/aras-poc/base#has_relationship,http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#classification,Assembly
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#created_by_id,http://purl.org/aras-poc/base#/User/30B991F927274FA3829655F50C99472E
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#created_on,2018-07-17T16:15:33
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#description,""
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#generation,1
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#id,http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#is_current,1
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#is_released,0
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#keyed_name,MP2942
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#major_rev,A
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#managed_by_id,http://purl.org/aras-poc/base#/Identity/DBA5D86402BF43D5976854B8B48FCDD1
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#name,Body
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#owned_by_id,http://purl.org/aras-poc/base#/Identity/DBA5D86402BF43D5976854B8B48FCDD1
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#state,Preliminary
http://purl.org/aras-poc/base#/Part/BC5AF2203F90411999247B1C99379588,http://purl.org/aras-poc/base#item_number,MP2942
